Date,Open,High,Low,Close,Adj Close,Volume
2012-06-18,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-19,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-20,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-21,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-22,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-25,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-26,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-27,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-28,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-06-29,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-02,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-03,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-04,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-05,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-06,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-10,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-11,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-12,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-13,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-16,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-17,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-18,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-19,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-20,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-23,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-24,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-25,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-26,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-27,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-30,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-07-31,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-01,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-02,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-03,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-06,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-07,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-08,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-09,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-10,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-13,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-14,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-15,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-16,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-17,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-20,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-21,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-22,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-23,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-24,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-27,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-28,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-29,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-30,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-08-31,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-09-03,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-09-04,4.050000,4.050000,4.050000,4.050000,4.050000,0
2012-09-05,4.050000,4.050000,4.050000,4.050000,4.050000,0
